country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","08-03-2025 22:00:00",24.2613009,80.7231783,NO2,26,28,27
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","08-03-2025 22:00:00",24.2613009,80.7231783,SO2,8,8,8
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","08-03-2025 22:00:00",22.624758,75.675238,SO2,9,43,22
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","08-03-2025 22:00:00",23.218135,79.957770,PM2.5,12,202,53
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","08-03-2025 22:00:00",23.50016,80.23284,OZONE,6,98,68
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","08-03-2025 22:00:00",21.001264,75.565602,NO2,10,114,44
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","08-03-2025 22:00:00",21.001264,75.565602,NH3,5,23,11
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","08-03-2025 22:00:00",21.001264,75.565602,OZONE,1,93,55
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","08-03-2025 22:00:00",19.854616,75.905894,PM2.5,114,312,215
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","08-03-2025 22:00:00",19.25292,73.142019,OZONE,16,16,16
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","08-03-2025 22:00:00",19.192056,72.9585188,PM10,87,146,115
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","08-03-2025 22:00:00",19.192056,72.9585188,SO2,7,48,18
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","08-03-2025 22:00:00",19.192056,72.9585188,CO,12,76,18
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","08-03-2025 22:00:00",16.6870449,74.2505872,SO2,3,16,7
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","08-03-2025 22:00:00","23.182719 ","75.768218 ",NO2,1,8,4
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","08-03-2025 22:00:00",19.10122,74.73339,NO2,23,117,69
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","08-03-2025 22:00:00",19.10122,74.73339,OZONE,5,190,126
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","08-03-2025 22:00:00",20.939198,77.765701,PM10,49,393,126
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","08-03-2025 22:00:00",19.875620,75.387310,PM2.5,42,303,115
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","08-03-2025 22:00:00",19.875620,75.387310,PM10,55,133,90
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","08-03-2025 22:00:00",23.331731,75.045981,NO2,31,31,31
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","08-03-2025 22:00:00",23.331731,75.045981,SO2,15,18,16
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","08-03-2025 22:00:00",23.838586,78.759431,NO2,10,51,19
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","08-03-2025 22:00:00",23.8640158,78.80289321,PM2.5,5,140,56
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","08-03-2025 22:00:00",24.58434363,80.8549414,PM10,58,60,59
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","08-03-2025 22:00:00",19.309073,73.057223,NH3,2,5,5
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","08-03-2025 22:00:00",19.786089,72.757971,PM2.5,66,186,100
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","08-03-2025 22:00:00",19.962900,79.298714,PM2.5,48,297,164
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","08-03-2025 22:00:00",19.962900,79.298714,NO2,27,71,48
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","08-03-2025 22:00:00",19.962900,79.298714,SO2,17,29,22
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","08-03-2025 22:00:00",20.918946,74.776388,PM2.5,27,108,55
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","08-03-2025 22:00:00",16.7143745,74.2426398,OZONE,52,90,76
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","08-03-2025 22:00:00",18.39963,76.57452,PM2.5,51,209,120
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","08-03-2025 22:00:00",18.1023399,73.4783687,OZONE,6,175,175
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","08-03-2025 22:00:00",20.555712,74.529236,PM2.5,31,500,100
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","08-03-2025 22:00:00",20.555712,74.529236,CO,12,111,40
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","08-03-2025 22:00:00",16.6870449,74.2505872,OZONE,9,79,59
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","08-03-2025 22:00:00",16.7143745,74.2426398,PM2.5,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","08-03-2025 22:00:00",16.7143745,74.2426398,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","08-03-2025 22:00:00",19.065931,72.862131,OZONE,1,184,82
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","08-03-2025 22:00:00",19.23241,72.86895,PM10,115,193,154
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","08-03-2025 22:00:00",19.875620,75.387310,SO2,3,23,10
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","08-03-2025 22:00:00",19.8389439,75.244448,CO,34,48,44
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","08-03-2025 22:00:00",19.16485,73.23409,NH3,1,45,6
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","08-03-2025 22:00:00",19.16485,73.23409,SO2,18,48,27
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","08-03-2025 22:00:00",18.9936162,72.8128113,NO2,NA,NA,NA
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","08-03-2025 22:00:00",21.121801,79.04952,NH3,3,36,9
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","08-03-2025 22:00:00",21.14472,79.107595,SO2,NA,NA,NA
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","08-03-2025 22:00:00",21.152875,79.0517531,SO2,5,8,6
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","08-03-2025 22:00:00",21.152875,79.0517531,OZONE,2,77,39
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","08-03-2025 22:00:00",21.143383,79.048912,PM10,86,119,101
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","08-03-2025 22:00:00",19.060498,72.923356,PM2.5,56,308,177
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","08-03-2025 22:00:00",19.060498,72.923356,PM10,93,195,130
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","08-03-2025 22:00:00",19.060498,72.923356,OZONE,1,85,44
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","08-03-2025 22:00:00",19.000083,72.813993,PM10,88,191,128
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","08-03-2025 22:00:00",19.047000,72.874600,PM2.5,76,186,106
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","08-03-2025 22:00:00",19.047000,72.874600,NO2,8,15,10
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","08-03-2025 22:00:00",19.047000,72.874600,NH3,3,3,3
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","08-03-2025 22:00:00",19.083694,72.920967,OZONE,5,155,77
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","08-03-2025 22:00:00",19.0632143,72.8456324,PM2.5,62,185,102
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","08-03-2025 22:00:00",19.0632143,72.8456324,CO,6,62,12
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","08-03-2025 22:00:00",19.0632143,72.8456324,OZONE,1,212,85
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","08-03-2025 22:00:00",19.1653323,72.922099,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","08-03-2025 22:00:00",19.1653323,72.922099,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","08-03-2025 22:00:00",19.0863,72.8888,PM10,94,434,151
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","08-03-2025 22:00:00",19.0863,72.8888,NH3,2,2,2
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","08-03-2025 22:00:00",18.96702,72.84214,PM10,97,198,133
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","08-03-2025 22:00:00",19.1878657,72.8304069,PM2.5,69,191,101
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","08-03-2025 22:00:00",19.1750,72.9419,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","08-03-2025 22:00:00",19.0364585,72.8954371,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","08-03-2025 22:00:00",19.0364585,72.8954371,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","08-03-2025 22:00:00",19.10078,72.87462,OZONE,7,8,7
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","08-03-2025 22:00:00",19.04946,72.9230,NO2,26,105,70
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","08-03-2025 22:00:00",19.04946,72.9230,CO,4,117,16
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","08-03-2025 22:00:00",19.23241,72.86895,CO,2,46,15
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","08-03-2025 22:00:00",19.2243333,72.8658113,NO2,19,129,42
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","08-03-2025 22:00:00",19.2243333,72.8658113,NH3,1,6,4
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","08-03-2025 22:00:00",19.2243333,72.8658113,CO,6,25,22
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","08-03-2025 22:00:00",18.9767,72.8380,PM2.5,62,195,110
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","08-03-2025 22:00:00",18.897756,72.813320,SO2,1,90,32
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","08-03-2025 22:00:00",18.897756,72.813320,CO,28,94,44
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","08-03-2025 22:00:00",19.000084,72.856730,PM2.5,66,333,139
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","08-03-2025 22:00:00",19.000084,72.856730,PM10,74,298,134
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","08-03-2025 22:00:00",19.383200,72.820400,NO2,15,55,27
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","08-03-2025 22:00:00",19.10861,72.83622,SO2,35,37,37
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","08-03-2025 22:00:00",18.9936162,72.8128113,PM2.5,64,82,70
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","08-03-2025 22:00:00",18.897756,72.813320,PM2.5,NA,NA,NA
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","08-03-2025 22:00:00",21.143383,79.048912,CO,12,45,23
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","08-03-2025 22:00:00",19.173852,77.296291,PM2.5,29,327,209
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","08-03-2025 22:00:00",19.173852,77.296291,CO,18,86,22
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","08-03-2025 22:00:00",20.0073285,73.7762427,CO,11,40,17
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","08-03-2025 22:00:00",20.021503,73.813844,NO2,1,42,16
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","08-03-2025 22:00:00",20.021503,73.813844,OZONE,2,81,57
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","08-03-2025 22:00:00",19.950220,73.731480,NH3,1,4,2
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","08-03-2025 22:00:00",19.950220,73.731480,SO2,4,49,24
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","08-03-2025 22:00:00",19.950220,73.731480,OZONE,6,148,83
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","08-03-2025 22:00:00",19.9591346,73.7788008,SO2,NA,NA,NA
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","08-03-2025 22:00:00",19.9591346,73.7788008,CO,9,33,19
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","08-03-2025 22:00:00",19.9591346,73.7788008,OZONE,45,93,66
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","08-03-2025 22:00:00",25.5586,91.8985,PM2.5,7,22,12
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","08-03-2025 22:00:00",23.7176342,92.7192841,PM10,82,128,107
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","08-03-2025 22:00:00",23.7176342,92.7192841,CO,3,3,3
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","08-03-2025 22:00:00",23.7176342,92.7192841,OZONE,3,12,7
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","08-03-2025 22:00:00",25.6635413,94.0989878,OZONE,8,32,18
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","08-03-2025 22:00:00",20.832874,85.104082,PM2.5,113,402,287
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.090337,73.014232,NH3,6,44,21
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.1135051,73.008978,PM2.5,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.1135051,73.008978,SO2,24,24,24
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.0575752,73.0151367,NH3,5,37,19
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.0575752,73.0151367,CO,5,82,10
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.02579,73.10297,NO2,21,115,68
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.02579,73.10297,CO,8,37,13
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","08-03-2025 22:00:00",18.664282,73.763966,PM2.5,28,212,109
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","08-03-2025 22:00:00"," 16.5038",74.3623,NO2,27,142,58
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","08-03-2025 22:00:00"," 16.5038",74.3623,SO2,18,56,31
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","08-03-2025 22:00:00",17.65439,75.90649,OZONE,1,85,45
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","08-03-2025 22:00:00",19.26777,72.97182,NO2,20,132,67
India,Maharashtra,Pune,"Bhosari, Pune - IITM","08-03-2025 22:00:00",18.640051,73.848956,CO,38,62,50
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","08-03-2025 22:00:00",18.605770,73.749976,CO,32,122,63
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","08-03-2025 22:00:00",18.459883,73.852193,OZONE,1,217,203
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","08-03-2025 22:00:00",18.5011743,73.8165527,SO2,13,14,13
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","08-03-2025 22:00:00",18.5011743,73.8165527,CO,54,60,59
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","08-03-2025 22:00:00",19.265594,76.761463,OZONE,40,229,179
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","08-03-2025 22:00:00",18.63673,73.82487,PM10,55,151,107
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","08-03-2025 22:00:00",18.614767,73.799516,PM10,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","08-03-2025 22:00:00",18.616318,73.765797,NH3,NA,NA,NA
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","08-03-2025 22:00:00",19.222279,72.957979,NH3,6,11,8
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","08-03-2025 22:00:00",19.235581,73.159121,NO2,30,61,45
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","08-03-2025 22:00:00",19.235581,73.159121,NH3,3,6,4
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","08-03-2025 22:00:00",19.4458210,72.7988231,NO2,12,124,43
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","08-03-2025 22:00:00",18.454450,73.854155,SO2,4,28,14
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","08-03-2025 22:00:00",18.530085,73.849598,CO,14,118,30
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","08-03-2025 22:00:00",18.547056,73.826908,SO2,1,16,8
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","08-03-2025 22:00:00",24.8207389,93.9423085,CO,6,6,6
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","08-03-2025 22:00:00",25.5803419,91.8942571,NO2,20,94,45
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","08-03-2025 22:00:00",25.106006,76.469948,SO2,4,41,10
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","08-03-2025 22:00:00",25.747299,71.393989,PM2.5,8,44,22
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","08-03-2025 22:00:00",27.215415,77.50873,NH3,3,12,7
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","08-03-2025 22:00:00",27.215415,77.50873,CO,12,112,38
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","08-03-2025 22:00:00",25.339605,74.618883,PM2.5,17,170,51
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","08-03-2025 22:00:00",25.339605,74.618883,NH3,2,10,5
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","08-03-2025 22:00:00",28.194909,76.862296,NO2,26,170,59
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","08-03-2025 22:00:00",28.194909,76.862296,CO,2,142,121
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","08-03-2025 22:00:00",28.207266,76.829265,PM2.5,28,310,139
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","08-03-2025 22:00:00",28.207266,76.829265,NO2,14,104,55
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","08-03-2025 22:00:00",21.643900,85.599355,NH3,6,7,6
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","08-03-2025 22:00:00",21.847279,85.416905,PM2.5,71,294,164
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","08-03-2025 22:00:00",21.847279,85.416905,CO,27,37,29
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","08-03-2025 22:00:00",21.847279,85.416905,OZONE,5,13,9
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","08-03-2025 22:00:00",22.265816,86.174829,NO2,12,14,13
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","08-03-2025 22:00:00",22.265816,86.174829,SO2,3,22,12
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","08-03-2025 22:00:00",22.18972222,84.86277778,PM2.5,53,115,75
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","08-03-2025 22:00:00",22.18972222,84.86277778,PM10,71,123,92
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","08-03-2025 22:00:00",22.220833,84.809444,SO2,5,99,19
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","08-03-2025 22:00:00",22.220833,84.809444,OZONE,2,90,31
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","08-03-2025 22:00:00",21.606865,85.510538,CO,30,34,30
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","08-03-2025 22:00:00",20.9360711,85.1707021,PM10,102,492,270
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","08-03-2025 22:00:00",20.9360711,85.1707021,NO2,24,44,34
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","08-03-2025 22:00:00",21.869985,85.167016,PM10,89,161,116
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","08-03-2025 22:00:00",21.869985,85.167016,NO2,84,109,101
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","08-03-2025 22:00:00",21.869985,85.167016,SO2,35,42,38
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","08-03-2025 22:00:00",11.9309,79.8027,NH3,2,5,3
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","08-03-2025 22:00:00",11.9309,79.8027,SO2,4,12,8
India,Punjab,Patiala,"Model Town, Patiala - PPCB","08-03-2025 22:00:00",30.349388,76.366642,NH3,2,4,4
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","08-03-2025 22:00:00",31.0325454,76.5623046,PM10,25,124,78
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","08-03-2025 22:00:00",26.470859,74.646594,NH3,7,9,8
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","08-03-2025 22:00:00",27.554793,76.611536,PM2.5,35,77,54
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","08-03-2025 22:00:00",20.34652,85.81630,PM2.5,35,163,91
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","08-03-2025 22:00:00",21.8004996,83.8396977,NO2,9,11,10
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","08-03-2025 22:00:00",21.8004996,83.8396977,SO2,6,7,6
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","08-03-2025 22:00:00",21.8004996,83.8396977,CO,24,52,47
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","08-03-2025 22:00:00",20.94185,86.11510,SO2,1,91,27
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","08-03-2025 22:00:00",22.1166054,85.3945546,NO2,5,60,26
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","08-03-2025 22:00:00",22.1166054,85.3945546,CO,26,80,38
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","08-03-2025 22:00:00",22.1166054,85.3945546,OZONE,2,9,6
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","08-03-2025 22:00:00",21.941841,86.728318,PM10,80,135,111
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","08-03-2025 22:00:00",21.941841,86.728318,SO2,2,77,21
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","08-03-2025 22:00:00",21.941841,86.728318,CO,16,72,48
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","08-03-2025 22:00:00","30.736056 ",76.209694,PM2.5,51,149,94
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","08-03-2025 22:00:00","30.736056 ",76.209694,OZONE,4,41,29
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","08-03-2025 22:00:00",30.9028,75.8086,SO2,4,33,18
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","08-03-2025 22:00:00",30.9028,75.8086,OZONE,5,13,10
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","08-03-2025 22:00:00",30.233011,74.907758,PM2.5,10,75,41
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","08-03-2025 22:00:00",31.321907,75.578914,PM10,43,136,92
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","08-03-2025 22:00:00",31.321907,75.578914,SO2,16,17,17
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","08-03-2025 22:00:00",23.555190,74.440010,CO,12,67,21
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","08-03-2025 22:00:00",26.912329,70.909168,NO2,9,92,39
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","08-03-2025 22:00:00",26.912329,70.909168,CO,13,60,23
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","08-03-2025 22:00:00",25.344694,72.626208,SO2,3,9,5
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","08-03-2025 22:00:00",25.344694,72.626208,OZONE,7,94,67
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","08-03-2025 22:00:00",24.588397,76.172782,PM10,24,176,87
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","08-03-2025 22:00:00",28.108988,75.386577,PM2.5,9,224,68
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","08-03-2025 22:00:00",26.268249,73.0193853,OZONE,1,76,41
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","08-03-2025 22:00:00",26.895552,76.334753,NO2,10,81,44
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","08-03-2025 22:00:00",26.895552,76.334753,CO,23,66,38
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","08-03-2025 22:00:00",26.699557,77.898881,PM2.5,14,153,78
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","08-03-2025 22:00:00",23.837789,73.714926,PM2.5,31,122,56
