city,date,timezone,temperature_max,temperature_min,temperature_mean,humidity_max,humidity_min,humidity_mean,rain_sum,precipitation_hours,wind_speed_max,wind_speed_mean,wind_gusts_max,wind_direction,radiation_sum,cloudcover_mean
Indore,2024-10-19,Asia/Kolkata,30.3,22.1,26.0,82.0,59.0,72.0,0.5,4.0,12.1,6.7,26.3,111.0,16.94,91.0
Indore,2024-10-20,Asia/Kolkata,28.9,21.5,24.8,91.0,60.0,76.0,2.8,2.0,13.2,6.0,28.8,131.0,16.96,59.0
Indore,2024-10-21,Asia/Kolkata,30.2,20.4,25.1,98.0,52.0,75.0,0.0,0.0,6.8,5.0,18.7,140.0,18.71,24.0
Indore,2024-10-22,Asia/Kolkata,30.5,21.0,25.6,94.0,51.0,73.0,0.3,1.0,10.9,5.6,24.5,123.0,18.03,14.0
Indore,2024-10-23,Asia/Kolkata,30.7,20.4,25.1,94.0,40.0,66.0,0.0,0.0,12.3,6.7,26.3,39.0,18.45,9.0
Indore,2024-10-24,Asia/Kolkata,30.6,18.7,24.5,72.0,34.0,52.0,0.0,0.0,17.3,10.1,33.1,19.0,19.68,25.0
Indore,2024-10-25,Asia/Kolkata,31.1,18.1,24.3,72.0,34.0,53.0,0.0,0.0,14.5,9.7,30.6,23.0,19.96,42.0
Indore,2024-10-26,Asia/Kolkata,32.5,17.8,24.9,78.0,29.0,52.0,0.0,0.0,12.8,9.1,26.3,16.0,20.09,11.0
Indore,2024-10-27,Asia/Kolkata,32.8,18.9,25.9,76.0,29.0,50.0,0.0,0.0,15.3,9.9,29.2,10.0,19.83,2.0
Indore,2024-10-28,Asia/Kolkata,32.4,18.4,25.3,78.0,30.0,55.0,0.0,0.0,12.7,8.3,26.6,65.0,19.75,2.0
Indore,2024-10-29,Asia/Kolkata,32.6,19.5,26.0,82.0,30.0,55.0,0.0,0.0,12.0,6.3,27.0,48.0,19.47,9.0
Indore,2024-10-30,Asia/Kolkata,33.0,19.6,26.2,74.0,24.0,46.0,0.0,0.0,13.0,8.6,28.8,63.0,19.7,0.0
Indore,2024-10-31,Asia/Kolkata,33.4,21.2,27.1,58.0,26.0,42.0,0.0,0.0,12.5,8.1,26.3,73.0,19.35,1.0
Indore,2024-11-01,Asia/Kolkata,32.9,21.6,26.9,64.0,23.0,41.0,0.0,0.0,10.9,4.9,19.1,348.0,19.35,0.0
Indore,2024-11-02,Asia/Kolkata,32.8,19.5,26.5,65.0,27.0,43.0,0.0,0.0,12.9,6.1,24.1,42.0,18.64,8.0
Indore,2024-11-03,Asia/Kolkata,32.5,19.5,25.7,63.0,27.0,45.0,0.0,0.0,10.7,6.9,21.6,64.0,17.87,11.0
Indore,2024-11-04,Asia/Kolkata,31.3,18.8,24.9,66.0,28.0,46.0,0.0,0.0,10.4,7.8,22.3,19.0,18.91,0.0
Indore,2024-11-05,Asia/Kolkata,31.8,17.9,24.7,70.0,21.0,43.0,0.0,0.0,13.8,8.9,26.3,33.0,19.01,0.0
Indore,2024-11-06,Asia/Kolkata,31.6,18.4,24.6,68.0,26.0,48.0,0.0,0.0,12.6,8.6,25.9,37.0,18.8,0.0
Indore,2024-11-07,Asia/Kolkata,31.6,17.6,24.3,77.0,30.0,54.0,0.0,0.0,11.4,7.5,24.5,65.0,18.51,10.0
Indore,2024-11-08,Asia/Kolkata,31.5,18.6,24.8,82.0,32.0,54.0,0.0,0.0,12.1,8.3,25.6,69.0,18.25,2.0
Indore,2024-11-09,Asia/Kolkata,31.4,18.1,25.1,78.0,25.0,46.0,0.0,0.0,15.4,8.8,28.8,63.0,18.42,0.0
Indore,2024-11-10,Asia/Kolkata,31.1,17.6,24.5,72.0,24.0,45.0,0.0,0.0,13.6,8.0,28.4,57.0,18.37,0.0
Indore,2024-11-11,Asia/Kolkata,31.0,17.3,24.0,69.0,27.0,48.0,0.0,0.0,11.7,8.2,26.3,81.0,18.22,0.0
Indore,2024-11-12,Asia/Kolkata,30.5,18.4,24.8,77.0,30.0,49.0,0.0,0.0,9.4,5.9,20.9,82.0,18.0,0.0
Indore,2024-11-13,Asia/Kolkata,29.7,18.8,24.5,73.0,32.0,48.0,0.0,0.0,9.7,6.9,29.9,95.0,17.92,0.0
Indore,2024-11-14,Asia/Kolkata,29.2,19.5,24.4,61.0,29.0,43.0,0.0,0.0,10.2,8.0,30.6,108.0,18.03,0.0
Indore,2024-11-15,Asia/Kolkata,30.0,19.1,24.4,55.0,24.0,39.0,0.0,0.0,9.8,6.0,24.1,81.0,17.9,67.0
Indore,2024-11-16,Asia/Kolkata,29.6,19.4,24.2,57.0,21.0,38.0,0.0,0.0,10.2,6.2,28.1,71.0,17.94,24.0
Indore,2024-11-17,Asia/Kolkata,28.9,19.0,23.8,61.0,25.0,41.0,0.0,0.0,9.4,6.6,26.3,92.0,17.72,0.0
Indore,2024-11-18,Asia/Kolkata,28.4,17.0,23.0,71.0,28.0,46.0,0.0,0.0,9.9,5.9,28.8,68.0,17.58,0.0
Indore,2024-11-19,Asia/Kolkata,27.8,17.2,22.3,61.0,29.0,46.0,0.0,0.0,11.3,8.6,28.1,44.0,17.37,0.0
Indore,2024-11-20,Asia/Kolkata,27.1,16.0,21.3,54.0,27.0,42.0,0.0,0.0,10.7,7.9,27.0,39.0,17.48,0.0
Indore,2024-11-21,Asia/Kolkata,26.5,14.9,20.6,63.0,27.0,44.0,0.0,0.0,9.2,6.8,22.3,45.0,17.62,0.0
Indore,2024-11-22,Asia/Kolkata,26.3,14.1,20.3,68.0,30.0,47.0,0.0,0.0,9.7,7.4,23.4,58.0,17.48,0.0
Indore,2024-11-23,Asia/Kolkata,27.3,14.9,21.0,63.0,30.0,46.0,0.0,0.0,9.6,6.7,25.2,78.0,17.27,1.0
Indore,2024-11-24,Asia/Kolkata,27.2,15.8,21.5,75.0,31.0,50.0,0.0,0.0,9.8,7.0,25.6,82.0,17.06,23.0
Indore,2024-11-25,Asia/Kolkata,26.8,15.1,21.3,68.0,25.0,45.0,0.0,0.0,9.8,7.5,27.7,64.0,17.11,17.0
Indore,2024-11-26,Asia/Kolkata,26.8,15.9,21.3,61.0,26.0,42.0,0.0,0.0,10.1,7.5,29.5,54.0,17.02,1.0
Indore,2024-11-27,Asia/Kolkata,26.7,15.9,21.3,56.0,23.0,40.0,0.0,0.0,11.1,8.0,31.3,83.0,17.02,0.0
Indore,2024-11-28,Asia/Kolkata,25.5,15.3,20.5,65.0,31.0,46.0,0.0,0.0,13.5,9.8,35.6,73.0,16.78,0.0
Indore,2024-11-29,Asia/Kolkata,24.4,13.9,18.9,61.0,28.0,46.0,0.0,0.0,12.1,10.4,33.1,57.0,17.1,0.0
Indore,2024-11-30,Asia/Kolkata,24.6,12.8,18.5,71.0,29.0,50.0,0.0,0.0,12.1,10.0,32.0,51.0,17.04,2.0
Indore,2024-12-01,Asia/Kolkata,25.0,12.0,18.4,74.0,33.0,54.0,0.0,0.0,10.8,9.2,28.8,49.0,16.86,46.0
Indore,2024-12-02,Asia/Kolkata,26.5,13.3,19.8,68.0,37.0,51.0,0.0,0.0,11.1,9.5,27.0,54.0,16.18,29.0
Indore,2024-12-03,Asia/Kolkata,28.3,15.9,21.9,63.0,40.0,51.0,0.0,0.0,11.3,9.1,28.1,57.0,15.59,9.0
Indore,2024-12-04,Asia/Kolkata,28.2,18.2,22.7,67.0,46.0,58.0,0.0,0.0,10.2,8.4,27.0,51.0,14.6,70.0
Indore,2024-12-05,Asia/Kolkata,29.5,17.4,23.0,62.0,36.0,50.0,0.0,0.0,12.3,7.8,31.3,43.0,15.35,12.0
Indore,2024-12-06,Asia/Kolkata,27.9,17.4,22.5,67.0,40.0,55.0,0.0,0.0,8.7,6.8,25.2,49.0,15.2,49.0
Indore,2024-12-07,Asia/Kolkata,28.2,17.4,22.4,77.0,23.0,50.0,0.0,0.0,10.7,5.9,31.7,271.0,16.18,33.0
Indore,2024-12-08,Asia/Kolkata,27.0,14.8,20.9,86.0,26.0,50.0,0.0,0.0,9.3,6.2,25.6,305.0,16.37,3.0
Indore,2024-12-09,Asia/Kolkata,22.8,13.3,17.7,53.0,16.0,32.0,0.0,0.0,11.0,8.9,28.4,4.0,16.99,3.0
Indore,2024-12-10,Asia/Kolkata,22.0,10.1,15.8,70.0,24.0,45.0,0.0,0.0,11.5,9.8,30.6,57.0,16.74,25.0
Indore,2024-12-11,Asia/Kolkata,24.0,10.6,17.0,60.0,28.0,43.0,0.0,0.0,10.7,8.4,27.0,72.0,16.47,12.0
Indore,2024-12-12,Asia/Kolkata,24.7,11.8,17.8,68.0,26.0,47.0,0.0,0.0,12.5,7.7,26.3,44.0,16.35,28.0
Indore,2024-12-13,Asia/Kolkata,21.9,10.1,15.7,61.0,18.0,42.0,0.0,0.0,12.8,10.9,34.9,45.0,16.69,74.0
Indore,2024-12-14,Asia/Kolkata,23.6,9.3,16.1,65.0,23.0,42.0,0.0,0.0,11.5,10.0,28.4,64.0,16.74,7.0
Indore,2024-12-15,Asia/Kolkata,25.7,11.4,18.0,57.0,18.0,38.0,0.0,0.0,11.2,9.2,25.2,80.0,16.69,0.0
Indore,2024-12-16,Asia/Kolkata,26.6,11.4,18.9,56.0,21.0,39.0,0.0,0.0,10.4,7.7,23.4,90.0,16.6,1.0
Indore,2024-12-17,Asia/Kolkata,27.8,14.3,20.5,59.0,22.0,40.0,0.0,0.0,11.3,6.8,22.7,128.0,16.37,1.0
Indore,2024-12-18,Asia/Kolkata,27.3,14.4,20.4,64.0,19.0,42.0,0.0,0.0,10.2,7.1,23.0,100.0,16.46,0.0
Indore,2024-12-19,Asia/Kolkata,26.8,15.2,20.5,55.0,23.0,40.0,0.0,0.0,11.1,9.5,29.2,137.0,16.29,0.0
Indore,2024-12-20,Asia/Kolkata,27.9,16.0,21.6,54.0,24.0,39.0,0.0,0.0,10.7,6.1,20.5,126.0,15.96,0.0
Indore,2024-12-21,Asia/Kolkata,26.6,14.9,20.5,63.0,31.0,46.0,0.0,0.0,12.0,9.0,27.4,72.0,15.76,19.0
Indore,2024-12-22,Asia/Kolkata,26.4,14.7,20.2,56.0,30.0,42.0,0.0,0.0,11.3,9.5,29.2,103.0,15.64,3.0
Indore,2024-12-23,Asia/Kolkata,25.6,18.1,21.1,86.0,47.0,56.0,0.0,0.0,16.4,9.7,41.8,169.0,11.05,63.0
Indore,2024-12-24,Asia/Kolkata,24.2,16.4,20.1,91.0,54.0,75.0,0.7,4.0,10.6,7.1,31.3,92.0,12.33,34.0
Indore,2024-12-25,Asia/Kolkata,25.7,16.2,20.1,92.0,48.0,77.0,0.8,5.0,11.9,7.2,24.5,50.0,11.64,54.0
Indore,2024-12-26,Asia/Kolkata,27.0,16.4,21.2,95.0,42.0,71.0,0.0,0.0,11.8,9.6,32.4,108.0,14.85,9.0
Indore,2024-12-27,Asia/Kolkata,26.4,18.5,21.1,95.0,53.0,74.0,5.9,8.0,18.0,10.3,44.6,149.0,12.88,30.0
Indore,2024-12-28,Asia/Kolkata,23.0,17.4,19.3,100.0,70.0,89.0,2.3,8.0,9.2,4.3,25.9,168.0,8.6,56.0
Indore,2024-12-29,Asia/Kolkata,23.6,15.4,18.5,99.0,60.0,84.0,0.1,1.0,11.0,8.3,23.8,34.0,12.26,38.0
Indore,2024-12-30,Asia/Kolkata,24.7,12.3,17.8,94.0,55.0,80.0,0.0,0.0,9.9,7.2,19.8,55.0,15.27,7.0
Indore,2024-12-31,Asia/Kolkata,26.5,14.1,19.6,95.0,49.0,79.0,0.0,0.0,8.8,6.5,24.1,84.0,15.29,10.0
Indore,2025-01-01,Asia/Kolkata,23.8,13.0,17.8,100.0,53.0,82.0,0.0,0.0,9.7,6.5,18.7,58.0,15.71,21.0
Indore,2025-01-02,Asia/Kolkata,24.7,11.2,17.6,94.0,30.0,65.0,0.0,0.0,10.1,5.9,19.4,74.0,16.66,0.0
Indore,2025-01-03,Asia/Kolkata,26.9,14.3,20.1,71.0,26.0,49.0,0.0,0.0,10.1,7.4,23.0,118.0,16.69,15.0
Indore,2025-01-04,Asia/Kolkata,27.3,14.6,20.4,69.0,25.0,46.0,0.0,0.0,12.1,8.9,26.3,124.0,16.87,0.0
Indore,2025-01-05,Asia/Kolkata,27.2,15.4,20.5,65.0,30.0,48.0,0.0,0.0,9.3,7.3,24.5,151.0,13.83,44.0
Indore,2025-01-06,Asia/Kolkata,26.0,15.0,19.8,83.0,36.0,59.0,0.0,0.0,13.5,8.0,27.0,315.0,16.12,0.0
Indore,2025-01-07,Asia/Kolkata,22.4,11.1,16.2,94.0,34.0,66.0,0.0,0.0,13.1,10.6,30.2,27.0,17.06,0.0
Indore,2025-01-08,Asia/Kolkata,22.4,8.0,14.9,88.0,18.0,53.0,0.0,0.0,11.1,6.9,22.0,59.0,17.36,2.0
Indore,2025-01-09,Asia/Kolkata,24.5,10.8,17.2,77.0,26.0,49.0,0.0,0.0,11.4,8.1,24.5,108.0,17.27,5.0
Indore,2025-01-10,Asia/Kolkata,25.1,13.3,18.8,65.0,29.0,47.0,0.0,0.0,12.2,10.2,31.0,131.0,16.86,24.0
Indore,2025-01-11,Asia/Kolkata,26.5,15.5,20.6,65.0,35.0,52.0,0.0,0.0,13.8,10.6,34.6,175.0,15.22,14.0
Indore,2025-01-12,Asia/Kolkata,24.8,13.9,18.7,91.0,40.0,65.0,0.0,0.0,11.9,8.4,30.6,4.0,15.44,12.0
Indore,2025-01-13,Asia/Kolkata,21.3,10.0,15.1,82.0,34.0,63.0,0.0,0.0,12.2,9.6,25.9,38.0,17.48,0.0
Indore,2025-01-14,Asia/Kolkata,23.9,9.4,16.5,93.0,48.0,72.0,0.0,0.0,11.3,8.6,23.8,75.0,16.31,4.0
Indore,2025-01-15,Asia/Kolkata,26.2,15.9,20.7,84.0,43.0,64.0,0.1,1.0,15.7,11.1,39.6,136.0,15.46,35.0
Indore,2025-01-16,Asia/Kolkata,23.8,15.6,19.6,86.0,55.0,74.0,1.5,8.0,14.4,8.2,33.8,19.0,12.53,42.0
Indore,2025-01-17,Asia/Kolkata,24.0,13.0,17.8,96.0,51.0,77.0,0.0,0.0,11.9,10.4,28.8,51.0,16.1,20.0
Indore,2025-01-18,Asia/Kolkata,25.8,14.2,19.4,91.0,40.0,67.0,0.0,0.0,10.9,9.1,27.0,107.0,17.0,0.0
Indore,2025-01-19,Asia/Kolkata,26.6,15.5,20.8,76.0,35.0,55.0,0.0,0.0,10.9,7.6,27.4,119.0,17.16,0.0
Indore,2025-01-20,Asia/Kolkata,26.9,15.9,21.2,78.0,31.0,53.0,0.0,0.0,9.8,6.0,22.0,97.0,17.43,14.0
Indore,2025-01-21,Asia/Kolkata,27.1,15.0,21.1,81.0,27.0,52.0,0.0,0.0,8.2,5.1,20.2,90.0,17.75,0.0
Indore,2025-01-22,Asia/Kolkata,28.3,16.2,21.8,75.0,30.0,52.0,0.0,0.0,10.8,5.8,31.0,199.0,17.63,8.0
Indore,2025-01-23,Asia/Kolkata,28.1,15.9,21.3,77.0,35.0,55.0,0.0,0.0,13.2,6.9,36.0,321.0,17.21,38.0
Indore,2025-01-24,Asia/Kolkata,25.4,14.1,19.1,96.0,46.0,69.0,0.0,0.0,14.8,12.0,33.8,34.0,17.46,3.0
Indore,2025-01-25,Asia/Kolkata,26.9,12.8,19.5,65.0,38.0,53.0,0.0,0.0,11.8,8.3,23.8,46.0,17.95,0.0
Indore,2025-01-26,Asia/Kolkata,28.1,13.5,20.4,76.0,34.0,54.0,0.0,0.0,11.0,7.7,22.0,56.0,18.19,0.0
Indore,2025-01-27,Asia/Kolkata,27.6,13.9,20.7,61.0,32.0,47.0,0.0,0.0,10.1,6.8,21.6,48.0,18.25,0.0
Indore,2025-01-28,Asia/Kolkata,29.1,14.1,21.7,68.0,30.0,49.0,0.0,0.0,8.8,6.0,21.6,79.0,18.08,15.0
Indore,2025-01-29,Asia/Kolkata,31.1,18.4,24.1,57.0,24.0,41.0,0.0,0.0,10.2,7.7,29.2,208.0,18.22,14.0
Indore,2025-01-30,Asia/Kolkata,29.1,16.5,22.7,62.0,19.0,38.0,0.0,0.0,10.6,8.2,31.0,270.0,18.79,16.0
Indore,2025-01-31,Asia/Kolkata,28.9,15.8,22.1,63.0,23.0,42.0,0.0,0.0,12.8,8.5,34.6,247.0,18.68,1.0
Indore,2025-02-01,Asia/Kolkata,28.1,15.5,21.7,62.0,25.0,42.0,0.0,0.0,9.9,7.1,29.9,272.0,18.52,15.0
Indore,2025-02-02,Asia/Kolkata,27.9,15.2,21.7,56.0,29.0,42.0,0.0,0.0,8.3,5.5,21.6,28.0,18.36,1.0
Indore,2025-02-03,Asia/Kolkata,31.4,19.0,24.9,59.0,29.0,46.0,0.0,0.0,13.9,9.6,38.5,183.0,18.33,50.0
Indore,2025-02-04,Asia/Kolkata,30.5,18.8,24.1,59.0,28.0,42.0,0.0,0.0,15.2,7.5,38.5,277.0,18.16,80.0
Indore,2025-02-05,Asia/Kolkata,26.2,15.1,20.5,62.0,25.0,39.0,0.0,0.0,12.8,10.2,31.7,4.0,19.29,11.0
Indore,2025-02-06,Asia/Kolkata,25.4,13.4,19.2,50.0,23.0,35.0,0.0,0.0,13.8,11.9,37.1,46.0,19.21,0.0
Indore,2025-02-07,Asia/Kolkata,26.4,13.5,19.7,53.0,24.0,37.0,0.0,0.0,11.8,9.9,32.8,50.0,19.22,1.0
Indore,2025-02-08,Asia/Kolkata,29.1,14.3,21.5,59.0,27.0,37.0,0.0,0.0,10.6,7.6,24.5,73.0,19.26,45.0
Indore,2025-02-09,Asia/Kolkata,31.2,17.8,24.4,63.0,29.0,44.0,0.0,0.0,10.9,8.6,31.0,180.0,19.26,1.0
Indore,2025-02-10,Asia/Kolkata,31.4,18.4,24.6,66.0,16.0,38.0,0.0,0.0,12.1,7.4,35.3,278.0,19.73,1.0
Indore,2025-02-11,Asia/Kolkata,30.7,16.8,23.7,42.0,15.0,26.0,0.0,0.0,11.0,7.6,32.0,274.0,20.4,0.0
Indore,2025-02-12,Asia/Kolkata,29.0,16.1,22.4,61.0,21.0,36.0,0.0,0.0,10.9,8.4,25.9,341.0,20.49,0.0
Indore,2025-02-13,Asia/Kolkata,28.1,15.9,21.9,53.0,16.0,33.0,0.0,0.0,11.0,7.8,23.4,42.0,20.59,0.0
Indore,2025-02-14,Asia/Kolkata,29.7,15.4,22.9,51.0,18.0,32.0,0.0,0.0,9.9,5.5,22.3,84.0,20.38,0.0
Indore,2025-02-15,Asia/Kolkata,32.2,18.2,24.8,42.0,13.0,28.0,0.0,0.0,14.1,10.6,38.2,263.0,20.68,2.0
Indore,2025-02-16,Asia/Kolkata,31.8,18.9,25.1,52.0,17.0,31.0,0.0,0.0,13.2,9.9,34.6,271.0,20.57,0.0
Indore,2025-02-17,Asia/Kolkata,31.2,17.4,24.7,61.0,23.0,38.0,0.0,0.0,10.4,6.1,24.8,290.0,20.52,1.0
Indore,2025-02-18,Asia/Kolkata,31.8,19.0,25.5,53.0,22.0,36.0,0.0,0.0,11.7,7.6,32.0,276.0,19.71,16.0
Indore,2025-02-19,Asia/Kolkata,31.0,19.1,25.3,55.0,18.0,35.0,0.0,0.0,16.0,8.1,40.0,280.0,20.27,10.0
Indore,2025-02-20,Asia/Kolkata,31.2,19.9,25.2,49.0,15.0,30.0,0.0,0.0,15.3,10.2,40.7,278.0,21.38,14.0
Indore,2025-02-21,Asia/Kolkata,30.2,18.9,24.5,52.0,19.0,32.0,0.0,0.0,11.5,9.2,32.4,325.0,21.27,1.0
Indore,2025-02-22,Asia/Kolkata,31.1,17.7,24.3,54.0,17.0,33.0,0.0,0.0,13.3,7.7,36.4,25.0,21.0,4.0
Indore,2025-02-23,Asia/Kolkata,30.8,19.5,25.0,45.0,15.0,28.0,0.0,0.0,10.3,6.1,31.0,241.0,21.67,0.0
Indore,2025-02-24,Asia/Kolkata,30.5,19.1,24.6,47.0,18.0,30.0,0.0,0.0,13.7,8.2,26.6,45.0,21.67,15.0
Indore,2025-02-25,Asia/Kolkata,31.2,17.8,24.7,46.0,19.0,30.0,0.0,0.0,13.0,7.8,29.9,74.0,21.64,34.0
Indore,2025-02-26,Asia/Kolkata,32.1,19.4,25.7,40.0,16.0,28.0,0.0,0.0,11.7,9.6,33.5,107.0,21.74,29.0
Indore,2025-02-27,Asia/Kolkata,34.1,20.9,27.4,45.0,16.0,29.0,0.0,0.0,11.8,10.2,32.4,175.0,21.67,41.0
Indore,2025-02-28,Asia/Kolkata,34.2,22.5,28.3,45.0,19.0,31.0,0.0,0.0,15.1,10.7,41.4,233.0,20.99,71.0
Indore,2025-03-01,Asia/Kolkata,33.1,21.5,27.2,41.0,21.0,30.0,0.0,0.0,16.9,9.5,42.1,273.0,20.31,16.0
Indore,2025-03-02,Asia/Kolkata,32.6,20.2,26.0,46.0,16.0,29.0,0.0,0.0,11.1,8.2,32.0,299.0,22.28,7.0
Indore,2025-03-03,Asia/Kolkata,33.6,18.7,26.2,48.0,16.0,30.0,0.0,0.0,10.9,5.8,28.4,282.0,22.07,26.0
Indore,2025-03-04,Asia/Kolkata,31.4,20.2,25.5,45.0,18.0,30.0,0.0,0.0,13.2,11.3,36.7,335.0,22.6,12.0
Indore,2025-03-05,Asia/Kolkata,29.0,15.1,21.9,32.0,8.0,19.0,0.0,0.0,16.4,12.7,43.2,11.0,24.12,0.0
Indore,2025-03-06,Asia/Kolkata,31.5,15.9,23.8,31.0,6.0,16.0,0.0,0.0,9.5,5.6,28.4,13.0,23.66,0.0
Indore,2025-03-07,Asia/Kolkata,33.6,16.7,25.8,30.0,9.0,17.0,0.0,0.0,11.7,4.2,23.0,262.0,23.61,0.0
Indore,2025-03-08,Asia/Kolkata,23.5,21.3,,28.0,20.0,,,0.0,11.2,,21.2,,,
Indore,2025-03-09,Asia/Kolkata,,,,,,,,0.0,,,,,,
Thane,2024-09-10,Asia/Kolkata,28.5,24.3,26.3,97.0,73.0,88.0,3.7,17.0,15.2,8.2,31.0,232.0,13.09,99.0
Thane,2024-09-11,Asia/Kolkata,28.9,24.3,26.1,97.0,76.0,88.0,5.2,17.0,16.4,10.4,35.3,216.0,17.33,97.0
Thane,2024-09-12,Asia/Kolkata,29.1,24.3,26.0,96.0,75.0,88.0,10.0,21.0,17.1,11.1,38.2,224.0,15.49,98.0
Thane,2024-09-13,Asia/Kolkata,28.8,23.6,25.7,99.0,75.0,88.0,4.7,18.0,17.7,10.1,36.7,214.0,16.95,71.0
Thane,2024-09-14,Asia/Kolkata,28.1,23.1,25.0,99.0,78.0,89.0,7.0,19.0,15.3,10.0,36.7,212.0,16.27,73.0
Thane,2024-09-15,Asia/Kolkata,28.9,22.9,25.4,99.0,72.0,88.0,2.7,15.0,13.0,8.1,33.1,220.0,16.99,63.0
Thane,2024-09-16,Asia/Kolkata,29.9,23.2,25.9,99.0,70.0,88.0,2.8,12.0,13.7,7.3,28.4,229.0,19.32,69.0
Thane,2024-09-17,Asia/Kolkata,30.0,22.1,25.7,100.0,68.0,87.0,0.2,2.0,15.6,5.6,32.0,315.0,21.52,40.0
Thane,2024-09-18,Asia/Kolkata,30.1,22.4,25.9,100.0,65.0,86.0,1.0,4.0,12.3,5.3,26.6,268.0,21.32,48.0
Thane,2024-09-19,Asia/Kolkata,30.2,23.5,26.6,99.0,66.0,85.0,3.9,7.0,12.0,4.8,25.6,242.0,20.56,43.0
Thane,2024-09-20,Asia/Kolkata,29.9,23.5,26.2,100.0,73.0,89.0,6.5,11.0,9.7,4.9,25.6,237.0,18.45,61.0
Thane,2024-09-21,Asia/Kolkata,30.7,24.0,26.9,99.0,66.0,85.0,0.4,4.0,14.7,5.9,30.2,290.0,19.53,56.0
Thane,2024-09-22,Asia/Kolkata,30.4,23.9,26.9,100.0,69.0,86.0,2.1,7.0,14.3,6.6,30.2,329.0,17.6,71.0
Thane,2024-09-23,Asia/Kolkata,30.4,24.7,26.9,100.0,74.0,91.0,9.9,12.0,12.1,5.3,27.7,322.0,11.84,95.0
Thane,2024-09-24,Asia/Kolkata,30.2,23.9,26.2,99.0,76.0,91.0,35.9,21.0,16.9,5.8,32.4,339.0,13.09,95.0
Thane,2024-09-25,Asia/Kolkata,28.1,24.4,25.9,100.0,83.0,94.0,48.5,24.0,15.6,5.5,30.6,345.0,8.39,100.0
Thane,2024-09-26,Asia/Kolkata,27.4,24.2,25.6,100.0,85.0,94.0,21.3,24.0,14.4,6.3,26.6,209.0,7.54,100.0
Thane,2024-09-27,Asia/Kolkata,26.6,25.3,25.8,95.0,86.0,93.0,63.5,24.0,22.7,17.3,43.2,240.0,5.54,99.0
Thane,2024-09-28,Asia/Kolkata,28.9,24.6,26.2,97.0,76.0,89.0,8.3,20.0,17.3,10.0,36.4,230.0,14.19,99.0
Thane,2024-09-29,Asia/Kolkata,29.0,24.1,26.3,100.0,79.0,90.0,2.4,10.0,14.3,8.5,31.7,224.0,15.96,63.0
Thane,2024-09-30,Asia/Kolkata,30.4,24.2,27.0,100.0,75.0,89.0,1.4,8.0,10.7,4.8,23.0,301.0,19.59,46.0
Thane,2024-10-01,Asia/Kolkata,33.4,24.3,28.1,100.0,61.0,87.0,0.0,0.0,12.3,5.4,25.2,325.0,20.1,45.0
Thane,2024-10-02,Asia/Kolkata,32.0,25.5,27.9,100.0,70.0,89.0,2.2,11.0,13.0,4.7,27.0,251.0,17.6,79.0
Thane,2024-10-03,Asia/Kolkata,30.9,25.4,27.5,99.0,69.0,88.0,1.3,9.0,15.7,5.8,32.4,247.0,20.26,73.0
Thane,2024-10-04,Asia/Kolkata,30.2,24.5,27.0,100.0,71.0,88.0,1.2,8.0,13.3,5.4,27.4,265.0,18.04,74.0
Thane,2024-10-05,Asia/Kolkata,30.7,23.9,26.7,100.0,72.0,88.0,0.9,6.0,13.6,5.2,28.4,316.0,19.54,42.0
Thane,2024-10-06,Asia/Kolkata,32.5,24.0,27.1,100.0,63.0,87.0,4.4,6.0,9.0,5.0,22.7,25.0,20.07,48.0
Thane,2024-10-07,Asia/Kolkata,33.9,24.6,28.6,99.0,56.0,82.0,0.0,0.0,12.4,5.7,22.3,21.0,20.63,16.0
Thane,2024-10-08,Asia/Kolkata,34.3,24.1,28.5,100.0,46.0,81.0,0.0,0.0,13.4,5.1,25.2,18.0,20.9,11.0
Thane,2024-10-09,Asia/Kolkata,29.9,24.8,27.0,100.0,72.0,89.0,6.2,14.0,8.9,4.0,16.2,70.0,10.68,98.0
Thane,2024-10-10,Asia/Kolkata,30.8,23.9,26.9,99.0,71.0,88.0,12.3,10.0,9.2,5.3,20.9,46.0,13.38,93.0
Thane,2024-10-11,Asia/Kolkata,31.7,24.3,27.2,100.0,66.0,86.0,16.7,8.0,11.2,5.3,29.2,94.0,14.64,100.0
Thane,2024-10-12,Asia/Kolkata,32.1,23.7,27.3,99.0,66.0,87.0,4.8,10.0,8.1,4.2,22.0,105.0,18.1,81.0
Thane,2024-10-13,Asia/Kolkata,31.9,24.2,27.5,99.0,67.0,88.0,20.7,11.0,9.4,5.0,25.2,179.0,18.18,59.0
Thane,2024-10-14,Asia/Kolkata,32.9,23.6,26.9,99.0,62.0,88.0,23.3,6.0,14.6,4.6,28.8,9.0,19.59,72.0
Thane,2024-10-15,Asia/Kolkata,31.1,24.1,27.0,99.0,69.0,89.0,0.1,1.0,10.3,4.3,22.3,180.0,16.43,88.0
Thane,2024-10-16,Asia/Kolkata,32.4,25.1,27.4,99.0,65.0,89.0,5.8,3.0,9.2,4.2,19.1,226.0,14.63,88.0
Thane,2024-10-17,Asia/Kolkata,29.9,24.9,27.0,99.0,78.0,91.0,0.7,2.0,8.4,4.5,18.7,300.0,7.43,99.0
Thane,2024-10-18,Asia/Kolkata,33.3,24.7,27.7,100.0,61.0,87.0,20.8,8.0,12.7,5.2,27.7,121.0,15.35,99.0
